10,10050,1084,＜魚類＞（いわし類）　まいわし　塩いわし　　,45,163,682,66.3,16.8,(14.0),9.6,7.2,2.43,1.64,2.80,74,0.4,-,(0),(0),(0),6.9,2400,300,70,43,210,1.7,1.4,0.20,0.05,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),10.0,0.3,0,0,0,(0),0.03,0.35,8.0,0.54,16.5,22,1.46,-,(0),6.1,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等　 
10,10051,1085,＜魚類＞（いわし類）　まいわし　生干し　　,40,242,1013,59.6,20.6,(17.2),16.0,13.2,5.02,3.65,3.93,68,1.1,-,(0),(0),(0),2.7,690,340,65,34,270,1.6,0.9,0.12,0.13,-,-,-,-,0,-,-,-,(0),(0),11.0,0.2,0,0,0,Tr,Tr,0.22,12.1,0.48,16.3,11,1.21,-,Tr,1.8,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等　 
10,10052,1086,＜魚類＞（いわし類）　まいわし　丸干し　　,15,193,808,54.6,32.8,(27.3),5.5,4.3,1.48,1.11,1.50,110,0.7,-,(0),(0),(0),6.4,1500,470,440,100,570,4.4,1.8,0.21,0.10,-,-,-,-,40,(0),(0),(0),(0),40,50.0,0.7,0,0,0,1,0.01,0.41,15.6,0.68,29.3,31,1.00,-,Tr,3.8,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、ひれ等　 
10,10053,1087,＜魚類＞（いわし類）　めざし　生　　,15,257,1075,59.0,18.2,(15.1),18.9,11.0,4.33,3.05,3.17,100,0.5,-,(0),(0),(0),3.4,1100,170,180,31,190,2.6,1.2,0.10,1.04,-,-,-,-,77,(0),(0),(0),(0),77,11.0,0.3,0,0,0,(0),0.01,0.21,10.3,0.37,14.6,34,1.27,-,Tr,2.8,-,-,-,-,-,-,-,-,-,-,"原材料： かたくちいわし、まいわし等
廃棄部位： 頭部、ひれ等　 "
10,10054,1088,＜魚類＞（いわし類）　めざし　焼き　　,15,244,1021,56.2,23.7,(19.6),15.0,8.4,3.40,2.38,2.26,120,0.7,-,(0),(0),(0),4.4,1400,220,320,50,290,4.2,1.5,0.13,1.26,-,-,-,-,95,(0),(0),(0),(0),95,11.1,0.4,0,0,0,(0),0.01,0.26,12.2,0.38,12.8,36,1.71,-,Tr,3.6,-,-,-,-,-,-,-,-,-,75,"原材料： かたくちいわし、まいわし等
廃棄部位： 頭部、ひれ等　 "
10,10396,1089,＜魚類＞（いわし類）　しらす　生　　　,0,76,319,81.8,15.0,11.4,1.3,0.8,0.28,0.09,0.43,140,0.1,-,(0),(0),(0),2.4,380,340,210,67,340,0.4,1.1,0.02,0.07,-,-,-,-,110,0,Tr,0,Tr,110,6.7,0.9,0,0,0,Tr,0.02,0.07,3.7,0.17,4.2,56,0.51,-,5,1.0,-,-,-,-,-,-,-,-,-,-,かたくちいわし、まいわし等の幼魚　 
10,10055,1090,＜魚類＞（いわし類）　しらす干し　微乾燥品　　,0,113,473,69.9,23.1,18.2,1.6,0.9,0.26,0.10,0.46,240,0.2,-,(0),(0),(0),5.2,1600,210,210,80,470,0.6,1.2,0.05,0.09,-,-,-,-,140,0,0,(0),(0),140,46.0,1.0,0,Tr,0,(0),0.11,0.03,3.1,0.04,4.3,29,0.40,-,Tr,4.1,-,-,-,-,-,-,-,-,-,-,"原材料： かたくちいわし、まいわし等の幼魚
主として関東向け　 "
10,10056,1091,＜魚類＞（いわし類）　しらす干し　半乾燥品　　,0,206,862,46.0,40.5,32.4,3.5,1.8,0.54,0.20,0.95,390,0.5,-,(0),(0),(0),9.5,2600,490,520,130,860,0.8,3.0,0.07,0.17,-,-,-,-,240,0,0,(0),(0),240,61.0,1.5,0,Tr,0,(0),0.22,0.06,7.4,0.04,6.3,58,0.72,-,Tr,6.6,-,-,-,-,-,-,-,-,-,-,"原材料： かたくちいわし、まいわし等の幼魚
主として関西向け　 "
10,10057,1092,＜魚類＞（いわし類）　たたみいわし　　　,0,372,1556,10.7,75.1,(60.0),5.6,4.5,1.53,1.41,1.35,710,0.7,-,(0),(0),(0),7.9,850,790,970,190,1400,2.6,6.6,0.13,-,-,-,-,-,410,(0),(0),(0),(0),410,50.0,2.7,Tr,0.2,Tr,(0),0.15,0.33,8.2,0.27,15.6,300,2.95,-,(0),2.2,-,-,-,-,-,-,-,-,-,-,"原材料： かたくちいわし、まいわし等の幼魚
ビタミンC： 酸化防止用として添加品あり　 "
10,10058,1093,＜魚類＞（いわし類）　みりん干し　かたくちいわし　　,0,340,1423,18.5,44.3,-,7.0,5.0,1.40,1.34,2.03,110,25.0,-,(0),(0),(0),5.2,1100,420,800,73,660,3.7,3.5,0.32,0.36,-,-,-,-,13,-,-,-,(0),13,25.0,1.1,0,1.8,0.1,(0),0.02,0.24,8.2,0.38,15.3,23,1.77,-,(0),2.8,-,-,-,-,-,-,-,-,-,-,　 
10,10059,1094,＜魚類＞（いわし類）　みりん干し　まいわし　　,0,332,1389,33.5,31.4,-,15.7,12.1,3.64,3.22,4.70,76,16.3,-,(0),(0),(0),3.1,670,290,240,54,360,4.3,2.3,0.27,0.11,-,-,-,-,16,(0),(0),(0),(0),16,53.0,0.9,0,1.2,Tr,(0),Tr,0.50,8.9,0.37,13.7,19,1.41,-,(0),1.7,-,-,-,-,-,-,-,-,-,-,　 
10,10060,1095,＜魚類＞（いわし類）　缶詰　水煮　　,0,188,787,66.3,20.7,(17.1),10.6,8.5,2.71,2.22,3.17,80,0.1,-,(0),(0),(0),2.3,330,250,320,44,360,2.6,1.4,0.19,0.13,-,-,-,-,9,(0),(0),(0),(0),9,6.0,2.6,0,0,0,(0),0.03,0.30,8.5,0.16,15.7,7,0.63,-,(0),0.8,-,-,-,-,-,-,-,-,-,-,"まいわし製品
液汁を除いたもの　 "
10,10061,1096,＜魚類＞（いわし類）　缶詰　味付け　　,0,212,887,59.1,20.4,-,11.9,10.3,3.56,2.55,3.70,85,5.7,-,(0),(0),(0),2.9,560,240,370,38,380,2.3,1.9,0.19,0.25,-,-,-,-,9,(0),(0),(0),(0),9,20.0,2.1,0,0,0,(0),0.03,0.30,8.0,0.27,13.3,6,0.61,-,(0),1.4,-,-,-,-,-,-,-,-,-,-,"まいわし製品
液汁を除いたもの　 "
10,10062,1097,＜魚類＞（いわし類）　缶詰　トマト漬　　,0,172,720,68.1,17.5,-,10.8,9.6,3.32,2.51,3.40,85,1.3,-,(0),(0),(0),2.3,280,310,360,35,320,1.9,1.7,0.19,0.18,-,-,-,-,12,(0),Tr,(0),(Tr),12,20.0,2.4,0,0,0,(0),0.01,0.25,6.3,0.27,10.2,14,0.68,-,0,0.7,-,-,-,-,-,-,-,-,-,-,"まいわし製品
液汁を除いたもの　 "
10,10063,1098,＜魚類＞（いわし類）　缶詰　油漬　　,0,359,1502,46.2,20.3,(16.8),30.7,29.1,7.05,6.83,13.96,86,0.3,-,(0),(0),(0),2.5,320,280,350,36,370,1.4,2.1,0.20,0.22,-,-,-,-,25,(0),(0),(0),(0),25,7.0,8.2,0.1,9.2,0.9,(0),0.08,0.32,7.8,0.34,18.0,10,0.81,-,0,0.8,-,-,-,-,-,-,-,-,-,-,"別名： オイルサーディン
まいわし製品
液汁を含んだもの　 "
10,10064,1099,＜魚類＞（いわし類）　缶詰　かば焼　　,0,242,1013,56.1,16.2,-,15.6,14.0,4.61,3.87,4.87,70,9.3,-,(0),(0),(0),2.8,610,270,220,31,290,2.0,1.2,0.13,0.17,-,-,-,-,32,0,0,(0),(0),32,17.0,1.8,0,0,0,(0),0.01,0.24,6.2,0.24,12.0,15,0.74,-,0,1.5,-,-,-,-,-,-,-,-,-,-,"まいわし製品
液汁を含んだもの　 "
10,10397,1100,＜魚類＞（いわし類）　缶詰　アンチョビ　　,0,158,662,54.3,24.2,20.9,6.8,6.0,1.09,2.84,1.85,89,0.1,-,(0),(0),(0),14.0,5200,140,150,39,180,2.6,3.7,0.24,0.09,62,52,1,-,4,(0),(0),(0),(0),4,1.7,1.9,0.1,0.1,0,-,0,0.31,4.1,0.21,14.5,23,0.48,22.1,0,13.1,-,-,-,-,-,-,-,-,-,-,"かたくちいわし製品
液汁を除いたもの　 "
10,10065,1101,＜魚類＞いわな　養殖　生　　　,50,114,477,76.1,19.0,-,3.6,2.8,0.69,1.04,0.91,80,0.1,-,(0),(0),(0),1.2,49,380,39,29,260,0.3,0.8,0.04,0.02,-,-,-,-,5,0,2,(0),2,5,5.0,1.6,0,0,0,(0),0.09,0.12,3.4,0.21,4.2,5,0.68,-,1,0.1,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 
10,10066,1102,＜魚類＞うぐい　生　　　,50,100,418,77.0,20.1,(16.6),1.5,1.2,0.29,0.40,0.43,93,0.2,-,(0),(0),(0),1.2,83,340,69,27,240,0.7,3.4,0.05,0.04,-,-,-,-,41,0,0,(0),(0),41,19.0,0.8,0,0,0,(0),0.03,0.11,3.5,0.16,8.5,8,1.11,-,Tr,0.2,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 
10,10067,1103,＜魚類＞うなぎ　養殖　生　　　,25,255,1067,62.1,17.1,14.1,19.3,16.1,4.12,8.44,2.89,230,0.3,-,(0),(0),(0),1.2,74,230,130,20,260,0.5,1.4,0.04,0.04,17,50,0,5,2400,0,1,0,1,2400,18.0,7.4,0,0.1,0,(0),0.37,0.48,3.0,0.13,3.5,14,2.17,6.1,2,0.2,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等　 
10,10068,1104,＜魚類＞うなぎ　きも　生　　　,0,118,494,77.2,13.0,-,5.3,4.1,1.20,1.80,0.93,430,3.5,-,(0),(0),(0),1.0,140,200,19,15,160,4.6,2.7,1.08,0.08,-,-,-,-,4400,(0),(0),(0),(0),4400,3.0,3.9,0,Tr,0,17,0.30,0.75,4.0,0.25,2.7,380,2.95,-,2,0.4,-,-,-,-,-,-,-,-,-,-,内臓　 
10,10069,1105,＜魚類＞うなぎ　白焼き　　　,0,331,1385,52.1,20.7,-,25.8,22.6,6.59,11.95,3.10,220,0.1,-,(0),(0),(0),1.3,100,300,140,18,280,1.0,1.9,0.04,0.04,-,-,-,-,1500,(0),(0),(0),(0),1500,17.0,5.3,0,0.1,0,(0),0.55,0.45,3.5,0.09,2.7,16,1.16,-,Tr,0.3,-,-,-,-,-,-,-,-,-,-,　 
10,10070,1106,＜魚類＞うなぎ　かば焼　　　,0,293,1226,50.5,23.0,-,21.0,19.4,5.32,9.85,3.39,230,3.1,-,(0),(0),(0),2.4,510,300,150,15,300,0.8,2.7,0.07,-,77,42,2,2,1500,(0),(0),(0),(0),1500,19.0,4.9,0,0.1,0,(0),0.75,0.74,4.1,0.09,2.2,13,1.29,10.4,Tr,1.3,-,-,-,-,-,-,-,-,-,-,　 
10,10071,1107,＜魚類＞うまづらはぎ　生　　　,65,80,335,80.2,18.2,14.8,0.3,0.2,0.05,0.03,0.11,47,Tr,-,(0),(0),(0),1.3,210,320,50,87,160,0.4,0.5,0.05,0.02,-,-,-,-,0,(0),(0),(0),(0),(0),8.0,1.1,0,0,0,(0),0.01,0.13,3.7,0.40,1.4,4,0.50,-,Tr,0.5,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、皮、ひれ等（三枚下ろし）　 
10,10072,1108,＜魚類＞うまづらはぎ　味付け開き干し　　　,10,292,1222,21.5,58.9,-,1.6,1.1,0.36,0.15,0.57,140,10.4,-,(0),(0),(0),7.6,2400,310,190,84,370,1.5,2.4,0.10,0.10,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),69.0,0.7,0,0,0,(0),0.02,0.05,8.2,0.34,4.0,16,0.74,-,(0),6.1,-,-,-,-,-,-,-,-,-,-,廃棄部位： 骨、ひれ等　 
10,10073,1109,＜魚類＞えい　生　　　,0,84,351,79.3,19.1,-,0.3,0.1,0.05,0.03,0.06,80,0.1,-,(0),(0),(0),1.2,270,110,4,18,170,0.9,0.5,0.04,0.01,-,-,-,-,2,0,0,(0),(0),2,3.0,0.7,0,0,0,(0),0.05,0.12,2.5,0.25,3.7,3,0.55,-,1,0.7,-,-,-,-,-,-,-,-,-,-,"別名： かすべ
切り身（魚体全体から調理する場合、廃棄率： 60%、廃棄部位： 頭部、内臓、骨、ひれ等）　 "
10,10074,1110,＜魚類＞えそ　生　　　,45,93,389,77.6,20.1,(16.6),0.8,0.6,0.20,0.12,0.22,74,0.1,-,(0),(0),(0),1.4,120,380,80,36,260,0.3,0.4,0.02,0.17,-,-,-,-,0,(0),(0),(0),(0),(0),1.0,0.1,0,0,0,(0),0.07,0.10,3.3,0.24,1.7,13,0.51,-,2,0.3,-,-,-,-,-,-,-,-,-,-,"試料： わにえそ、とかげえそ、まえそ等
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10075,1111,＜魚類＞おいかわ　生　　　,55,136,569,73.8,19.2,(15.9),5.8,4.7,1.21,1.89,1.41,91,0.1,-,(0),(0),(0),1.1,48,240,45,23,210,0.6,2.5,0.06,0.04,-,-,-,-,10,0,0,(0),(0),10,10.0,0.9,0,0,0,(0),0.01,0.16,4.0,0.21,11.3,21,1.02,-,2,0.1,-,-,-,-,-,-,-,-,-,-,"別名： はや、やまべ
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10076,1112,＜魚類＞おおさが　生　　　,0,144,602,74.7,16.3,(13.5),8.0,6.6,1.06,4.50,0.79,55,0.1,-,(0),(0),(0),0.9,71,310,16,22,160,0.2,0.4,0.02,0.01,-,-,-,-,85,0,0,-,0,85,3.0,4.9,0,0,0,(0),0.01,0.03,1.0,0.05,3.3,1,0.21,-,1,0.2,-,-,-,-,-,-,-,-,-,-,"別名： こうじんめぬけ
切り身（魚体全体から調理する場合、廃棄率： 60%、廃棄部位： 頭部、内臓、骨、ひれ等）　 "
10,10077,1113,＜魚類＞おこぜ　生　　　,60,85,356,78.8,19.6,(16.2),0.2,0.1,0.03,0.02,0.05,75,0.2,-,(0),(0),(0),1.2,85,360,31,26,200,0.4,0.7,0.03,0.21,-,-,-,-,2,0,0,(0),(0),2,1.0,0.4,0,0,0,(0),0.01,0.12,2.4,0.08,0.6,3,0.51,-,0,0.2,-,-,-,-,-,-,-,-,-,-,"試料： おにおこぜ
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10078,1114,＜魚類＞おひょう　生　　　,0,100,418,77.0,19.9,-,1.7,1.2,0.27,0.53,0.39,49,0.1,-,(0),(0),(0),1.3,72,400,7,28,260,0.1,0.5,0.02,0.01,-,-,-,-,13,0,0,(0),(0),13,3.0,0.8,0,0,0,(0),0.09,0.07,7.1,0.41,2.1,12,0.47,-,Tr,0.2,-,-,-,-,-,-,-,-,-,-,"別名： おおひらめ
切り身　 "
10,10079,1115,＜魚類＞かさご　生　　　,65,85,356,79.1,19.3,(16.0),0.3,0.2,0.07,0.06,0.08,45,0.1,-,(0),(0),(0),1.2,120,310,57,27,180,0.3,0.5,0.01,0.01,-,-,-,-,3,0,0,(0),(0),3,2.0,0.3,0,0,0,(0),0.03,0.06,1.8,0.06,1.2,3,0.47,-,1,0.3,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 
10,10080,1116,＜魚類＞かじか　生　　　,0,111,464,76.4,15.0,(12.4),5.0,3.4,0.86,1.25,1.17,220,0.2,-,(0),(0),(0),3.4,110,260,520,31,400,2.8,1.7,0.15,0.31,-,-,-,-,180,(0),(0),(0),(0),180,3.0,1.3,0,0,0,1,0.07,0.38,1.5,0.08,28.2,15,0.54,-,1,0.3,-,-,-,-,-,-,-,-,-,-,"別名： ごり
魚体全体　 "
10,10081,1117,＜魚類＞かじか　水煮　　　,0,122,510,73.5,15.8,(13.1),5.8,4.1,1.01,1.51,1.36,250,0.2,-,(0),(0),(0),4.7,90,210,630,40,440,2.6,2.3,0.24,0.37,-,-,-,-,290,(0),(0),(0),(0),290,4.9,2.5,0,0,0,1,0.06,0.30,1.1,0.07,28.2,21,0.42,-,Tr,0.2,-,-,-,-,-,-,-,-,-,83,魚体全体を水煮したもの　 
10,10082,1118,＜魚類＞かじか　つくだ煮　　　,0,302,1264,23.8,29.4,-,5.5,3.6,0.85,0.98,1.63,360,33.8,-,(0),(0),(0),7.5,1700,460,880,59,670,5.8,3.0,0.15,1.64,-,-,-,-,370,(0),(0),(0),(0),370,2.0,3.4,0,Tr,0,(0),0.07,0.48,2.4,0.05,15.9,53,0.80,-,0,4.3,-,-,-,-,-,-,-,-,-,-,　 
10,10083,1119,＜魚類＞（かじき類）　くろかじき　生　　,0,99,414,75.6,22.9,18.2,0.2,0.1,0.04,0.02,0.05,48,0.1,-,(0),(0),(0),1.2,70,390,5,34,260,0.5,0.7,0.03,0.01,-,-,-,-,2,0,0,(0),(0),2,38.0,0.9,0,0,0,(0),0.05,0.06,13.5,0.44,1.5,6,0.29,-,1,0.2,-,-,-,-,-,-,-,-,-,-,"別名： くろかわ
切り身（皮なし）　 "
10,10084,1120,＜魚類＞（かじき類）　まかじき　生　　,0,115,481,73.8,23.1,(18.8),1.8,1.4,0.47,0.35,0.52,46,0.1,-,(0),(0),(0),1.2,65,380,5,35,270,0.6,0.6,0.04,0.01,11,55,0,0,8,0,0,(0),(0),8,12.0,1.2,0,0,0,(0),0.09,0.07,10.4,0.44,4.3,5,1.25,13.1,2,0.2,-,-,-,-,-,-,-,-,-,-,切り身（皮なし）　 
10,10085,1121,＜魚類＞（かじき類）　めかじき　生　　,0,153,638,72.2,19.2,14.9,7.6,6.6,1.63,3.55,1.11,72,0.1,-,(0),(0),(0),1.3,71,440,3,29,260,0.5,0.7,0.04,0,16,59,Tr,0,61,0,0,0,0,61,8.8,4.4,0,0,0,1,0.06,0.09,7.6,0.37,1.9,8,0.39,2.7,1,0.2,-,-,-,-,-,-,-,-,-,-,"別名： めか
切り身（皮なし）　 "
10,10398,1122,＜魚類＞（かじき類）　めかじき　焼き　　,0,220,921,59.9,27.5,21.9,11.1,9.8,2.44,5.29,1.65,99,0,-,(0),(0),(0),1.9,110,630,5,41,370,0.6,0.9,0.05,0,-,-,-,-,85,0,0,0,0,85,10.4,6.1,0,0,0,1,0.07,0.11,10.1,0.35,2.4,8,0.46,-,Tr,0.3,-,-,-,-,-,-,-,-,-,65,切り身（皮なし）　 
10,10086,1123,＜魚類＞（かつお類）　かつお　春獲り　生　　,35,114,477,72.2,25.8,20.1,0.5,0.3,0.12,0.07,0.14,60,0.1,-,(0),(0),(0),1.4,43,430,11,42,280,1.9,0.8,0.11,0.01,-,-,-,-,5,0,0,0,0,5,4.0,0.3,0,0,0,(0),0.13,0.17,19.0,0.76,8.4,6,0.70,-,Tr,0.1,-,-,-,-,-,-,-,-,-,-,"別名： ほんがつお、まがつお、初がつお 
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10087,1124,＜魚類＞（かつお類）　かつお　秋獲り　生　　,35,165,690,67.3,25.0,20.0,6.2,4.9,1.50,1.33,1.84,58,0.2,-,(0),(0),(0),1.3,38,380,8,38,260,1.9,0.9,0.10,0.01,25,100,Tr,Tr,20,0,0,0,0,20,9.0,0.1,0,0,0,(0),0.10,0.16,18.0,0.76,8.6,4,0.61,5.7,Tr,0.1,-,-,-,-,-,-,-,-,-,-,"別名： ほんがつお、まがつお、 戻りがつお
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10088,1125,＜魚類＞（かつお類）　そうだがつお　生　　,40,136,569,69.9,25.7,(20.9),2.8,2.1,0.74,0.48,0.84,75,0.3,-,(0),(0),(0),1.3,81,350,23,33,230,2.6,1.2,0.15,0.02,-,-,-,-,9,0,0,-,0,9,22.0,1.2,0,0,0,(0),0.17,0.29,16.2,0.54,12.4,14,1.29,-,Tr,0.2,-,-,-,-,-,-,-,-,-,-,"試料： まるそうだ、ひらそうだ
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10089,1126,＜魚類＞（かつお類）　加工品　なまり　　,0,134,561,66.9,29.8,(24.3),0.7,0.4,0.16,0.09,0.17,80,0.4,-,(0),(0),(0),2.2,110,300,11,32,300,3.7,0.9,0.17,0.02,-,-,-,-,Tr,-,-,-,(0),(Tr),4.0,0.2,0,0,0,(0),0.19,0.18,16.3,0.46,20.5,16,0.58,-,(0),0.3,-,-,-,-,-,-,-,-,-,-,　 
10,10090,1127,＜魚類＞（かつお類）　加工品　なまり節　　,0,173,724,58.8,38.0,(30.9),1.1,0.7,0.27,0.16,0.22,95,0.5,-,(0),(0),(0),1.6,95,630,20,40,570,5.0,1.2,0.20,0.03,-,-,-,-,Tr,-,-,-,(0),(Tr),21.0,0.4,0,0,0,(0),0.40,0.25,35.0,0.36,10.6,10,0.70,-,(0),0.2,-,-,-,-,-,-,-,-,-,-,　 
10,10091,1128,＜魚類＞（かつお類）　加工品　かつお節　　,0,356,1490,15.2,77.1,62.8,2.9,1.8,0.62,0.33,0.81,180,0.8,-,(0),(0),(0),4.0,130,940,28,70,790,5.5,2.8,0.27,-,45,320,1,1,Tr,-,-,-,(0),(Tr),6.0,1.2,0.3,0.1,0.2,(0),0.55,0.35,45.0,0.53,14.8,11,0.82,14.9,(0),0.3,-,-,-,-,-,-,-,-,-,-,　 
10,10092,1129,＜魚類＞（かつお類）　加工品　削り節　　,0,351,1469,17.2,75.7,62.6,3.2,1.9,0.71,0.35,0.79,190,0.4,-,(0),(0),(0),3.5,480,810,46,91,680,9.0,2.5,0.43,0.05,-,-,-,-,24,0,0,-,0,24,4.0,1.1,0,0,0,(0),0.38,0.57,37.4,0.53,21.9,15,0.97,-,Tr,1.2,-,-,-,-,-,-,-,-,-,-,試料： 包装品　 
10,10093,1130,＜魚類＞（かつお類）　加工品　削り節つくだ煮　　,0,237,992,36.1,19.5,-,3.3,2.6,0.60,0.80,1.09,57,32.3,-,(0),(0),(0),8.8,3100,410,54,69,290,8.0,1.3,0.18,0.35,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),6.0,0.4,0.1,1.2,Tr,(0),0.13,0.10,12.0,0.19,5.3,27,0.57,-,(0),7.9,-,-,-,-,-,-,-,-,-,-,　 
10,10094,1131,＜魚類＞（かつお類）　加工品　角煮　　,0,224,937,41.4,31.0,-,1.6,1.1,0.35,0.28,0.39,56,21.4,-,(0),(0),(0),4.6,1500,290,10,40,220,6.0,0.7,0.09,0.26,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),5.0,0.5,0,0.1,0,(0),0.15,0.12,17.0,0.21,4.0,15,0.42,-,(0),3.8,-,-,-,-,-,-,-,-,-,-,　 
10,10095,1132,＜魚類＞（かつお類）　加工品　塩辛　　,0,62,259,72.9,12.0,-,1.5,0.7,0.33,0.14,0.24,210,Tr,-,(0),(0),(0),13.6,5000,130,180,37,150,5.0,11.8,0.07,0.07,-,-,-,-,90,-,-,-,(0),90,120.0,0.7,0,0,0,2,0.10,0.25,1.7,0.05,4.5,48,0.43,-,(0),12.7,-,-,-,-,-,-,-,-,-,-,別名： 酒盗　 
10,10096,1133,＜魚類＞（かつお類）　缶詰　味付け　フレーク　　,0,141,590,65.8,18.4,-,2.7,2.4,0.78,0.58,0.94,53,10.7,-,(0),(0),(0),2.4,650,280,29,30,190,2.6,0.7,0.15,0.11,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),9.0,1.0,0,0,0,(0),0.14,0.13,15.0,0.29,8.3,9,0.37,-,(0),1.7,-,-,-,-,-,-,-,-,-,-,"別名： ツナ缶
液汁を含んだもの　 "
10,10097,1134,＜魚類＞（かつお類）　缶詰　油漬　フレーク　　,0,293,1226,55.5,18.8,(15.3),24.2,23.4,3.48,5.45,13.44,41,0.1,-,(0),(0),(0),1.4,350,230,5,23,160,0.9,0.5,0.07,0.02,-,-,-,-,Tr,(0),(0),(0),(0),(Tr),4.0,2.6,0.4,14.9,6.0,(0),0.12,0.11,15.0,0.40,2.8,7,0.24,-,(0),0.9,-,-,-,-,-,-,-,-,-,-,"別名： ツナ缶
液汁を含んだもの　 "
10,10098,1135,＜魚類＞かます　生　　　,40,148,619,72.7,18.9,15.2,7.2,6.4,2.09,2.23,1.80,58,0.1,-,(0),(0),(0),1.1,120,320,41,34,140,0.3,0.5,0.04,0.01,-,-,-,-,12,(0),(0),(0),(0),12,11.0,0.9,0,0,0,(0),0.03,0.14,4.5,0.31,2.3,8,0.47,-,Tr,0.3,-,-,-,-,-,-,-,-,-,-,"試料： あかかます
廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）　 "
10,10099,1136,＜魚類＞かます　焼き　　　,40,145,607,70.3,23.3,(18.7),4.9,4.1,1.36,1.32,1.23,83,0.1,-,(0),(0),(0),1.4,150,360,59,42,190,0.5,0.6,0.05,0.01,-,-,-,-,13,(0),(0),(0),(0),13,10.2,0.9,0,0,0,(0),0.03,0.14,4.2,0.31,3.3,13,0.52,-,Tr,0.4,-,-,-,-,-,-,-,-,-,78,"試料： あかかます
内臓等を除き焼いたもの
廃棄部位： 頭部、骨、ひれ等　 "
10,10100,1137,＜魚類＞（かれい類）　まがれい　生　　,50,95,397,77.8,19.6,17.4,1.3,0.9,0.25,0.26,0.32,71,0.1,-,(0),(0),(0),1.2,110,330,43,28,200,0.2,0.8,0.03,0.01,21,110,0,0,5,0,0,(0),(0),5,13.0,1.5,0,0,0,(0),0.03,0.35,2.5,0.15,3.1,4,0.66,23.9,1,0.3,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等（五枚下ろし）　 
10,10101,1138,＜魚類＞（かれい類）　まがれい　水煮　　,35,107,448,75.6,21.4,(19.0),1.7,1.1,0.30,0.32,0.40,87,0.1,-,(0),(0),(0),1.2,100,320,56,29,200,0.3,0.9,0.03,0.02,-,-,-,-,5,0,0,(0),(0),5,16.6,2.0,0,0,0,(0),0.03,0.27,2.6,0.14,3.3,4,0.73,-,Tr,0.3,-,-,-,-,-,-,-,-,-,91,"内臓等を除き水煮したもの
廃棄部位： 頭部、骨、ひれ等　 "
10,10102,1139,＜魚類＞（かれい類）　まがれい　焼き　　,35,110,460,73.9,23.4,(20.8),1.2,0.7,0.21,0.21,0.30,100,0.1,-,(0),(0),(0),1.4,130,370,70,32,240,0.3,1.0,0.04,0.02,-,-,-,-,7,0,0,(0),(0),7,17.5,2.5,0,0,0,(0),0.03,0.41,3.1,0.13,4.1,6,0.75,-,1,0.3,-,-,-,-,-,-,-,-,-,81,"内臓等を除き焼いたもの
廃棄部位： 頭部、骨、ひれ等　 "
10,10103,1140,＜魚類＞（かれい類）　まこがれい　生　　,55,93,391,79.0,18.0,15.3,1.8,1.3,0.31,0.35,0.56,66,0.1,-,(0),(0),(0),1.2,120,320,46,24,190,0.4,0.8,0.02,0.03,-,-,-,-,5,0,1,5,4,6,6.7,1.5,0,0,0,0,0.12,0.32,3.1,0.21,1.8,8,0.67,-,1,0.3,-,-,-,-,-,-,-,-,-,-,廃棄部位： 頭部、内臓、骨、ひれ等（五枚下ろし）　 
10,10399,1141,＜魚類＞（かれい類）　まこがれい　焼き　　,0,147,616,66.2,28.5,23.1,2.8,2.0,0.50,0.55,0.89,110,0.2,-,(0),(0),(0),1.8,180,490,75,39,300,0.8,1.2,0.03,0.06,-,-,-,-,6,0,1,2,2,6,9.2,2.1,0,0,0,1,0.17,0.44,5.0,0.15,3.0,14,1.25,-,1,0.5,-,-,-,-,-,-,-,-,-,61,五枚に下ろしたもの　 
